LIGGGHTS data file for RCFX Rung 2

8055 atoms
2 atom types

0.0 0.02 xlo xhi
0.0 0.02 ylo yhi
0.0 0.02 zlo zhi

Atoms

1 1 3100.0 7.54396662474935e-05 0.014013265882013059 0.010942694901964548 0.0028775999059967054 0 0 0
2 1 3100.0 0.0001193279585671566 0.01201762778623637 0.017836591805442545 0.012812805600466675 0 0 0
3 1 3100.0 6.609371482308736e-06 0.0172697061159613 0.018583662646433075 0.0010791072227603065 0 0 0
4 1 3100.0 9.210013000713851e-05 0.00016217104588603083 0.006188845197235124 0.012565715195420081 0 0 0
5 1 3100.0 9.304405924970921e-06 0.014702131633292547 0.009428948090210073 0.004642337231565763 0 0 0
6 1 3100.0 3.936349365870244e-06 0.0025355801498703374 0.016522717476013284 0.013911111837372795 0 0 0
7 1 3100.0 4.6262042590476825e-05 0.014946845742184042 0.010396286347042281 0.0190036099374704 0 0 0
8 1 3100.0 0.00015299013138835116 0.015701339564297527 0.017737328578130027 0.018759563339527354 0 0 0
9 1 3100.0 6.292083239247812e-05 0.016860682337309113 0.013753615987668189 0.0038483291629078003 0 0 0
10 1 3100.0 9.645458468743824e-06 0.01683546570258448 0.009882096067322321 0.01884448862505343 0 0 0
11 1 3100.0 3e-05 0.004632276856297807 0.016025029798956147 0.015710331416093824 0 0 0
12 1 3100.0 1.0273279820091441e-05 0.004150681915121624 0.013430306493282947 0.019306471972480567 0 0 0
13 1 3100.0 0.00016164775564604935 0.006278470622720897 0.01764957954440596 0.008891861062300714 0 0 0
14 1 3100.0 0.0001172813625217539 0.004725613357884482 0.007202964860237046 0.005767678005313137 0 0 0
15 1 3100.0 4.957522700921607e-05 0.018501385121338518 0.005593718078590406 0.01869754890298763 0 0 0
16 1 3100.0 1.7094349094945333e-05 0.014644175999236677 0.01550313238967008 0.001530266376327056 0 0 0
17 1 3100.0 0.00011939436826759605 0.0024709865009495146 0.01666689197657711 0.002408413413783679 0 0 0
18 1 3100.0 0.00011349041918536657 0.006505627907819903 0.00752864537824803 0.0018033009323447052 0 0 0
19 1 3100.0 4.900293175444183e-05 0.005256099882621403 0.005542960799738228 0.005969075988594694 0 0 0
20 1 3100.0 4.323812551732467e-06 0.008280699213618884 0.009929887804894654 0.016779991595617622 0 0 0
21 1 3100.0 6.548773083647695e-05 0.00559934683235247 0.01042555794145705 0.01702592698481103 0 0 0
22 1 3100.0 6.877472741112598e-05 0.016652107218474224 0.009002859620126036 0.015763367608069113 0 0 0
23 1 3100.0 9.32611519178792e-05 0.015272145954440743 0.0008585203030048995 0.011861787190459435 0 0 0
24 1 3100.0 8.391805338171693e-05 0.019582972211983737 0.015363766935898112 0.013010352593185026 0 0 0
25 1 3100.0 8.037867500162395e-05 0.015536233175871137 0.007433028025403852 0.0026964774147464465 0 0 0
26 1 3100.0 0.0001868946157025419 0.012403960991202756 0.004814621556086496 0.015046793185264406 0 0 0
27 1 3100.0 1.1271616388881457e-05 0.0003466209713446028 0.0010440946509868358 0.0009158118604038875 0 0 0
28 1 3100.0 8.429159769515798e-05 0.01345768545978618 0.008581832143540307 0.011653055727831946 0 0 0
29 1 3100.0 0.00010872710415519835 0.005262653615477583 0.014550540305362774 0.008508212776862315 0 0 0
30 1 3100.0 6.598641052544811e-06 0.0156681449737598 0.015916473215007425 0.005936351430437059 0 0 0
31 1 3100.0 5.501262310245548e-05 0.006442325253757506 0.00547979356418216 0.018980610000590606 0 0 0
32 1 3100.0 2.8472236821206127e-05 0.0016555406352952553 0.011707748062415159 0.013356724763502015 0 0 0
33 1 3100.0 5.345353912201794e-05 0.014032700055271156 0.010041708139951849 0.00644197250543129 0 0 0
34 1 3100.0 4.925976110425246e-06 0.0012824045823254392 0.00828129507823309 0.009594316815696672 0 0 0
35 1 3100.0 0.00011976912340499782 0.013850625392427455 0.005043720045107433 0.005694976606999735 0 0 0
36 1 3100.0 8.194350773502623e-05 0.019019028300761652 0.009254276825410334 0.012123026995381486 0 0 0
37 1 3100.0 0.00017528338864178445 0.015798284308003296 0.01834435203438935 0.007351522983438185 0 0 0
38 1 3100.0 7.573154686129729e-05 0.004731593362726596 0.01939491615916949 0.0026274822237224854 0 0 0
39 1 3100.0 4e-05 0.019464733154873345 0.009329315752726169 0.003474985894370515 0 0 0
